着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
4,8,16,シャランドール,牝3,54,大野拓弥,1:28.3,クビ,**,,,,,12-11,37.6,69.8,10,458(-2),,,,[東]大竹正博,湊義明,77.0,202005010601
5,3,6,ミネルバ,牝3,54,ルメール,1:28.3,アタマ,**,,,,,4-3,38.6,7.0,4,446(+6),,,,[東]加藤征弘,新谷正子,51.0,202005010601
6,6,11,シェーネメロディ,牝3,54,武豊,1:28.3,ハナ,**,,,,,2-2,38.7,4.0,2,472(+6),,,,[東]伊藤大士,キャロットファーム,,202005010601
7,7,13,アイヅオイワケ,牝3,53,野中悠太,1:28.3,ハナ,**,,,,,3-3,38.6,54.0,9,416(+6),,,,[東]武市康男,福島徳佑,,202005010601
8,6,12,ラルナジェナ,牝3,54,ミナリク,1:28.3,アタマ,**,,,,,4-5,38.5,50.6,8,434(-8),,,,[東]奥村武,サンデーレーシング,,202005010601
9,3,5,ユメミルユメコ,牝3,54,菅原隆一,1:28.4,1/2,**,,,,,13-13,37.4,198.7,12,432(+6),,,,[東]南田美知,ミルファーム,,202005010601
10,4,7,バーグマン,牝3,54,吉田豊,1:28.7,1.3/4,**,,,,,7-7,38.6,3.6,1,442(-6),,,,[東]菊沢隆徳,中辻明,,202005010601
11,5,10,ザハロワ,牝3,53,菊沢一樹,1:29.3,3.1/2,**,,,,,9-9,38.9,347.3,14,468(-2),,,,[東]天間昭一,ホースアディクト,,202005010601
12,1,1,キタノナデシコ,牝3,54,田中勝春,1:29.4,3/4,**,,,,,15-15,38.0,83.8,11,434(0),,,,[東]松永康利,北所直人,,202005010601
13,2,4,リングアップ,牝3,54,Ｍ．デム,1:29.5,クビ,**,,,,,14-14,38.4,14.5,7,476(-12),,,,[東]稲垣幸雄,梶本尚嗣,,202005010601
14,1,2,ジョイ,牝3,54,井上敏樹,1:29.6,3/4,**,,,,,11-11,38.9,264.4,13,452(+6),,,,[東]古賀史生,西村專次,,202005010601
15,4,8,ララソワニエ,牝3,54,柴田大知,1:30.2,4,**,,,,,9-9,39.8,355.8,15,396(-32),,,,[東]粕谷昌央,フジイ興産,,202005010601
取,5,9,ブルーミスト,牝3,54,田辺裕信,,,**,,,,,,,---,,計不,,,,[東]伊藤圭三,ゴドルフィン,,202005010601
1,4,8,ルヴァンヴェール,牡3,56,松山弘平,1:20.0,,**,,,,,2-2,38.1,22.3,8,482(-4),,,,[東]竹内正洋,グリーンファーム,510.0,202005010602
2,6,11,イデアイホマジョル,牡3,56,Ｍ．デム,1:20.2,1.1/4,**,,,,,3-3,38.1,18.9,7,440(-8),,,,[東]和田雄二,益田修一,200.0,202005010602
3,1,1,スターファイター,牡3,56,田辺裕信,1:20.2,クビ,**,,,,,7-6,37.8,7.0,4,472(-4),,,,[東]田島俊明,ＹＧＧホースクラブ,130.0,202005010602
4,4,7,ダウラギリ,牡3,56,石橋脩,1:20.3,1/2,**,,,,,1-1,38.6,5.9,3,504(+6),,,,[東]和田正一,スピードファーム,77.0,202005010602
5,8,15,グレートコート,牡3,56,ルメール,1:20.4,1/2,**,,,,,7-8,37.9,4.5,2,470(+4),,,,[東]大江原哲,伊東純一,51.0,202005010602
6,7,13,アルジョンブラン,牡3,56,丸山元気,1:20.5,3/4,**,,,,,14-13,37.5,3.1,1,490(+8),,,,[東]鹿戸雄一,吉田和美,,202005010602
7,2,3,サンドストーム,牡3,56,石川裕紀,1:20.7,1.1/4,**,,,,,7-8,38.2,11.0,6,428(-4),,,,[東]尾形和幸,古賀慎一,,202005010602
8,3,6,ペイシャハミング,牝3,54,横山和生,1:20.8,3/4,**,,,,,11-10,38.0,89.6,12,430(-2),,,,[東]石栗龍彦,北所直人,,202005010602
9,2,4,ソラン,牡3,56,吉田豊,1:20.9,1/2,**,,,,,4-4,38.6,24.8,9,524(+4),,,,[東]古賀史生,鈴木康弘,,202005010602
10,5,9,コルニリア,牡3,56,嘉藤貴行,1:21.2,1.3/4,**,,,,,4-4,38.9,46.5,11,442(+2),,,,[東]大和田成,ミルファーム,,202005010602
11,8,16,エストラード,牡3,56,江田照男,1:21.2,クビ,**,,,,,11-10,38.4,10.7,5,480(+2),,,,[東]武市康男,島川隆哉,,202005010602
12,7,14,グランドストローク,牡3,56,武藤雅,1:21.3,1/2,**,,,,,16-15,38.0,95.9,13,448(+2),,,,[東]水野貴広,コスモヴューファーム,,202005010602
13,1,2,シゲルメイオウセイ,牡3,56,内田博幸,1:21.7,2.1/2,**,,,,,10-10,38.9,34.3,10,482(0),,,,[東]松山将樹,森中蕃,,202005010602
14,5,10,タイニーパワー,牡3,56,柴田大知,1:22.1,2.1/2,**,,,,,14-15,38.8,312.7,15,432(+2),,,,[東]粕谷昌央,岡田壮史,,202005010602
15,3,5,パシスタ,牡3,56,宮崎北斗,1:22.3,1.1/4,**,,,,,13-13,39.3,146.2,14,486(0),,,,[東]高橋祥泰,山上和良,,202005010602
16,6,12,フルートフル,牝3,53,野中悠太,1:22.4,3/4,**,,,,,6-6,40.0,376.9,16,448(+30),,,,[東]石毛善彦,和田牧場,,202005010602
1,1,1,リアンフィーユ,牝3,54,田辺裕信,1:39.3,,**,,,,,10-9,38.0,3.1,1,450(-2),,,,[東]斎藤誠,ＣＨＥＶＡＬＡＴＴＡＣＨＥ,510.0,202005010603
2,7,13,シャーレ,牝3,54,石橋脩,1:39.3,クビ,**,,,,,12-11,37.8,11.8,6,452(+8),,,,[東]武市康男,東海林貴大,200.0,202005010603
3,8,16,ココラ,牝3,54,松山弘平,1:39.5,1.1/4,**,,,,,4-6,38.6,41.1,11,452(-6),,,,[東]大和田成,田中純一,130.0,202005010603
4,7,14,パラスアテナ,牝3,54,吉田豊,1:39.9,2.1/2,**,,,,,12-11,38.4,6.6,4,442(-8),,,,[東]高柳瑞樹,広尾レース,77.0,202005010603
5,4,8,トップブランド,牝3,54,ルメール,1:40.1,1.1/4,**,,,,,2-2,39.5,5.7,3,482(-6),,,,[東]伊藤圭三,ヒダカ・ブリーダーズ・ユニオン,51.0,202005010603
6,5,10,ディーズギャラント,牝3,54,大野拓弥,1:40.3,1.1/4,**,,,,,12-11,38.8,11.5,5,438(-6),,,,[東]藤原辰雄,秋谷壽之,,202005010603
7,5,9,ナーシサステソーロ,牝3,54,武藤雅,1:40.4,1/2,**,,,,,7-7,39.4,12.3,7,426(+2),,,,[東]奥平雅士,了徳寺健二ホールディングス,,202005010603
8,3,6,モアナグレイス,牝3,54,柴田大知,1:40.4,クビ,**,,,,,15-14,38.3,351.6,15,418(0),,,,[東]和田雄二,日下幸徳,,202005010603
9,6,11,ウィップラッシュ,牝3,53,菊沢一樹,1:40.4,アタマ,**,,,,,9-9,39.2,79.9,13,472(-4),,,,[東]菊沢隆徳,グランド牧場,,202005010603
10,6,12,チャームインレース,牝3,54,北村宏司,1:40.5,クビ,**,,,,,3-3,39.7,18.3,8,490(+4),,,,[東]中川公成,高橋明裕,,202005010603
11,4,7,ベルアンブル,牝3,54,ミナリク,1:40.6,3/4,**,,,,,8-7,39.5,36.6,10,442(+8),,,,[東]奥村武,社台レースホース,,202005010603
12,2,4,タッシーアレッタ,牝3,54,武豊,1:41.4,5,**,,,,,4-3,40.6,5.6,2,434(0),,,,[東]中舘英二,吉岡輝美,,202005010603
13,3,5,ヨモギ,牝3,52,木幡育也,1:41.5,1/2,**,,,,,16-15,39.1,152.7,14,404(-12),,,,[東]伊藤圭三,岡本真二,,202005010603
14,2,3,クリノテルチャン,牝3,54,横山和生,1:41.7,1.1/4,**,,,,,4-3,40.9,35.7,9,482(+2),,,,[東]高市圭二,栗本博晴,,202005010603
15,1,2,シェクロエ,牝3,54,丸山元気,1:41.9,1.1/2,**,,,,,1-1,41.4,47.3,12,446(+8),,,,[東]小野次郎,小川眞査雄,,202005010603
16,8,15,マオノエピ,牝3,54,木幡巧也,1:48.8,大,**,,,,,10-15,46.5,436.0,16,466(-12),,,,[東]黒岩陽一,湯浅健司,,202005010603
1,4,7,アキノスマート,牡3,56,横山典弘,1:39.9,,**,,,,,1-1,38.4,3.1,1,484(0),,,,[東]田中剛,穐吉正孝,600.0,202005010604
2,7,14,レーシングマインド,牡3,56,岡田祥嗣,1:40.7,5,**,,,,,7-7,38.6,5.0,2,464(0),,,,[西]浅見秀一,ゴドルフィン,240.0,202005010604
3,2,3,コスモオリ,牡3,56,柴田大知,1:41.5,5,**,,,,,11-9,39.1,6.1,3,436(0),,,,[東]高橋祥泰,ビッグレッドファーム,150.0,202005010604
4,3,5,ヤギリエピファクン,牡3,56,丸山元気,1:41.5,クビ,**,,,,,5-5,39.6,14.8,7,474(0),,,,[東]小西一男,内田ヤエ子,90.0,202005010604
5,7,13,ゴールドスナイパー,牡3,56,木幡巧也,1:41.7,1.1/4,**,,,,,5-5,39.8,31.1,9,474(0),,,,[東]田中剛,馬目卓,60.0,202005010604
6,5,9,アントルドゥメール,牝3,53,菊沢一樹,1:41.9,1,**,,,,,4-2,40.1,9.4,5,442(0),,,,[東]菊沢隆徳,村野康司,,202005010604
7,6,12,カッティングロック,牡3,56,石橋脩,1:42.2,1.3/4,**,,,,,15-15,37.9,38.5,10,504(0),,,,[東]相沢郁,石瀬浩三,,202005010604
8,5,10,エドノスカッシュ,牝3,54,内田博幸,1:42.5,2,**,,,,,9-9,40.2,74.5,12,476(0),,,,[東]松山将樹,遠藤喜松,,202005010604
9,1,1,ヨドノウイング,牡3,56,柴田善臣,1:43.1,3.1/2,**,,,,,14-13,39.3,20.3,8,480(0),,,,[東]中野栄治,海原聖一,,202005010604
10,4,8,ロングイ,牡3,56,井上敏樹,1:43.3,1.1/4,**,,,,,13-11,40.1,202.2,16,492(0),,,,[東]伊藤大士,佐久間拓士,,202005010604
11,2,4,クックテソーロ,牡3,56,鮫島良太,1:43.8,3,**,,,,,8-7,41.6,130.1,15,476(0),,,,[東]和田雄二,了徳寺健二ホールディングス,,202005010604
12,8,15,シゲルガラテア,牡3,56,村田一誠,1:44.3,3,**,,,,,2-2,42.6,84.9,13,486(0),,,,[東]水野貴広,森中蕃,,202005010604
13,1,2,マリノスペクトル,牝3,54,伊藤工真,1:44.4,1/2,**,,,,,12-12,41.0,54.7,11,464(0),,,,[東]林徹,クラウン,,202005010604
14,6,11,ノーブレイナー,牡3,56,石川裕紀,1:45.5,7,**,,,,,3-2,43.7,86.6,14,454(0),,,,[東]蛯名利弘,畑佐博,,202005010604
15,8,16,ジュンスターリッチ,牝3,54,松山弘平,1:46.7,7,**,,,,,10-13,42.9,10.3,6,458(0),,,,[東]畠山吉宏,河合純二,,202005010604
16,3,6,アラーラム,牝3,54,北村宏司,1:49.1,大,**,,,,,16-16,40.0,7.6,4,458(0),,,,[東]上原博之,ゴドルフィン,,202005010604
1,7,14,フェアリーグルーヴ,牝3,54,丸山元気,1:50.2,,**,,,,,9-14-13,35.6,43.6,7,440(+10),,,,[東]高橋文雅,サンデーレーシング,510.0,202005010605
2,1,2,セイウンノワール,牝3,54,田中勝春,1:50.2,クビ,**,,,,,1-1-1,36.4,39.4,6,506(-4),,,,[東]尾形和幸,西山茂行,200.0,202005010605
3,8,16,ブランシュフルール,牝3,54,ルメール,1:50.3,1/2,**,,,,,15-10-10,35.8,3.4,2,450(+10),,,,[東]大竹正博,サンデーレーシング,130.0,202005010605
4,3,5,クロトノーナ,牝3,54,石橋脩,1:50.5,1.1/4,**,,,,,8-3-4,36.4,15.5,4,414(+12),,,,[東]大和田成,キャロットファーム,77.0,202005010605
5,5,9,アールブリッツ,牡3,56,木幡巧也,1:50.8,1.1/2,**,,,,,2-2-2,36.9,9.4,3,526(+6),,,,[東]伊藤大士,前原敏行,51.0,202005010605
6,1,1,テンカビト,牡3,56,横山和生,1:51.1,1.3/4,**,,,,,16-14-16,36.1,125.3,13,496(-14),,,,[東]小野次郎,村田哲朗,,202005010605
7,7,13,アンティシペイト,牡3,56,武豊,1:51.1,クビ,**,,,,,7-10-7,36.8,1.7,1,496(+10),,,,[東]国枝栄,Ｇ１レーシング,,202005010605
8,8,15,ユイノリオン,牡3,56,吉田豊,1:51.3,1,**,,,,,11-14-15,36.4,111.6,12,438(0),,,,[東]尾関知人,由井健太郎,,202005010605
9,3,6,サトノバシリス,牝3,54,田辺裕信,1:51.3,ハナ,**,,,,,11-6-7,37.0,95.6,11,438(+2),,,,[東]奥村武,サトミホースカンパニー,,202005010605
10,4,7,コスモクウ,牡3,56,柴田大知,1:51.4,3/4,**,,,,,11-10-9,37.0,64.9,10,464(+6),,,,[東]上原博之,岡田繁幸,,202005010605
11,6,11,ルピナスガーデン,牝3,54,武藤雅,1:51.5,3/4,**,,,,,3-3-2,37.6,333.3,14,466(+2),,,,[東]竹内正洋,スリースターズレーシング,,202005010605
12,2,4,クラウンララファル,牡3,55,菊沢一樹,1:51.7,1.1/2,**,,,,,3-6-10,37.2,407.2,15,472(+10),,,,[東]田島俊明,矢野雅子,,202005010605
13,2,3,クロワルース,牝3,54,北村宏司,1:51.8,クビ,**,,,,,3-5-5,37.6,17.0,5,480(+10),,,,[東]古賀慎明,シルクレーシング,,202005010605
14,5,10,マイネルスタイル,牡3,56,ミナリク,1:51.9,3/4,**,,,,,3-6-5,37.7,44.9,9,474(+2),,,,[東]小笠倫弘,サラブレッドクラブ・ラフィアン,,202005010605
15,6,12,スノージュエリー,牝3,53,野中悠太,1:52.1,1.1/4,**,,,,,11-13-13,37.4,44.3,8,440(-6),,,,[東]根本康広,広尾レース,,202005010605
16,4,8,ドナグラツィア,牝3,54,菅原隆一,1:52.9,5,**,,,,,9-9-10,38.4,424.7,16,412(0),,,,[東]畠山吉宏,小川眞査雄,,202005010605
1,4,5,ヴェスターヴァルト,牡3,56,ルメール,1:23.0,,**,,,,,9-7,35.0,3.9,3,464(-2),,,,[東]加藤征弘,キャロットファーム,730.0,202005010606
2,1,1,グランチェイサー,牡3,56,石橋脩,1:23.2,1,**,,,,,13-13,34.5,12.7,5,456(+10),,,,[東]矢野英一,落合幸弘,290.0,202005010606
3,4,6,コウソクスピード,牡3,56,丸山元気,1:23.5,1.3/4,**,,,,,13-13,34.9,11.9,4,520(+10),,,,[東]中舘英二,野崎昭夫,180.0,202005010606
4,7,11,モーベット,牝3,52,木幡育也,1:23.5,クビ,**,,,,,12-12,35.0,3.7,1,458(+4),,,,[東]藤沢和雄,シルクレーシング,110.0,202005010606
5,3,3,セイウンパワフル,牡3,56,ミナリク,1:23.6,クビ,**,,,,,11-10,35.3,34.8,10,472(-6),,,,[東]斎藤誠,西山茂行,73.0,202005010606
6,3,4,ヴァルナ,牡3,56,幸英明,1:23.6,ハナ,**,,,,,3-3,36.0,12.8,6,478(+2),,,,[西]寺島良,野嶋祥二,,202005010606
7,5,8,アメージングサン,牡3,56,Ｍ．デム,1:23.8,1.1/2,**,,,,,1-1,36.4,3.7,2,466(+10),,,,[東]奥村武,ローレルレーシング,,202005010606
8,8,14,コスモカルナック,牡3,56,柴田大知,1:23.9,クビ,**,,,,,9-10,35.6,21.5,9,472(0),,,,[東]菊沢隆徳,ビッグレッドファーム,,202005010606
9,6,10,タケルラスティ,牡3,56,松山弘平,1:24.2,2,**,,,,,3-3,36.6,16.0,7,496(0),,,,[西]矢作芳人,森保彦,,202005010606
10,8,13,ロードエクスプレス,牡3,56,石川裕紀,1:24.5,2,**,,,,,5-5,36.6,19.4,8,448(+2),,,,[西]坂口智康,ロードホースクラブ,,202005010606
11,2,2,カップッチョ,牡3,56,江田照男,1:24.7,1,**,,,,,7-5,36.9,78.3,11,456(0),,,,[東]高市圭二,ミルファーム,,202005010606
12,6,9,プライモーディアル,牡3,55,野中悠太,1:25.0,1.3/4,**,,,,,2-2,37.5,99.6,12,490(+8),,,,[東]黒岩陽一,ゴドルフィン,,202005010606
13,7,12,インザムード,牡3,56,岡田祥嗣,1:25.2,1.1/2,**,,,,,7-7,37.1,243.7,13,476(-4),,,,[西]浅見秀一,三田昌宏,,202005010606
14,5,7,リュウノゾロ,セ3,56,菅原隆一,1:25.4,1.1/4,**,,,,,5-7,37.3,274.4,14,460(-20),,,,[東]小野次郎,蓑島竜一,,202005010606
1,3,6,リトルモンスター,牝4,55,ルメール,1:38.0,,**,,,,,7-5,37.5,2.4,1,480(+10),,,,[東]武井亮,吉田千津,760.0,202005010607
2,8,16,ヴィーダ,セ5,57,木幡巧也,1:38.1,3/4,**,,,,,2-2,38.1,13.1,5,436(-6),,,,[東]堀井雅広,中村広樹,300.0,202005010607
3,6,11,ダンスメーカー,牡5,57,武藤雅,1:38.3,1.1/4,**,,,,,12-9,37.5,12.5,4,490(+2),,,,[東]戸田博文,Ｇ１レーシング,190.0,202005010607
4,2,4,ペイシャキュウ,牝4,54,野中悠太,1:38.3,アタマ,**,,,,,7-7,37.6,3.7,2,424(0),,,,[東]蛯名利弘,北所直人,110.0,202005010607
5,6,12,ロブラリア,牝5,55,江田照男,1:38.4,3/4,**,,,,,14-13,37.2,16.2,7,476(+4),,,,[東]田村康仁,ディアレストクラブ,76.0,202005010607
6,2,3,セイカヤマノ,牡4,57,武士沢友,1:38.5,クビ,**,,,,,16-15,37.0,30.6,11,500(0),,,,[東]南田美知,久米誠,,202005010607
7,3,5,プリミエラムール,牝4,55,武豊,1:38.8,2,**,,,,,1-1,39.0,20.9,10,444(-8),,,,[東]田島俊明,ライオンレースホース,,202005010607
8,8,15,ポートロイヤル,セ4,57,田辺裕信,1:39.3,3,**,,,,,5-3,39.0,12.3,3,480(+6),,,,[東]高柳瑞樹,社台レースホース,,202005010607
9,4,8,ローリエテソーロ,牡4,57,内田博幸,1:39.8,3,**,,,,,14-15,38.4,196.5,14,524(-2),,,,[東]加藤和宏,了徳寺健二ホールディングス,,202005010607
10,7,14,サンマルフラッシュ,牡4,57,嘉藤貴行,1:39.9,1/2,**,,,,,10-10,39.0,242.9,16,458(-20),,,,[東]佐藤吉勝,相馬勇,,202005010607
11,5,10,フラベリフォーム,牡5,57,田中勝春,1:40.7,5,**,,,,,11-10,39.7,17.4,8,462(+8),,,,[東]萩原清,水上行雄,,202005010607
12,5,9,ミッキーセオリー,牡4,57,大野拓弥,1:41.8,7,**,,,,,4-5,41.3,20.8,9,464(+18),,,,[東]久保田貴,野田みづき,,202005010607
13,1,2,クロヒョウ,牡4,57,柴田善臣,1:42.0,3/4,**,,,,,7-10,41.1,15.6,6,486(0),,,,[東]小西一男,河内孝夫,,202005010607
14,7,13,チバタリアン,牝4,55,石川裕紀,1:42.0,クビ,**,,,,,5-7,41.4,198.5,15,426(0),,,,[東]稲垣幸雄,井上久光,,202005010607
15,4,7,エレガントエルフ,セ4,57,ミナリク,1:42.1,3/4,**,,,,,12-14,40.8,186.7,13,458(+6),,,,[東]高柳瑞樹,岡田牧雄,,202005010607
16,1,1,ボールドスパルタン,牡5,56,菊沢一樹,1:43.1,6,**,,,,,3-3,42.8,131.8,12,472(+2),,,,[東]大和田成,増田陽一,,202005010607
1,2,2,サクラアリュール,牡5,57,武豊,2:11.1,,**,,,,,4-3-5-3,36.5,2.4,1,468(-2),,,,[西]村山明,さくらコマース,"1,100.0",202005010608
2,7,9,フィストバンプ,牡4,56,田中勝春,2:11.5,2.1/2,**,,,,,1-1-1-1,37.2,17.3,7,490(-2),,,,[東]松永康利,小林竜太郎,440.0,202005010608
3,8,11,ロードリバーサル,牡4,56,Ｍ．デム,2:11.8,1.3/4,**,,,,,2-2-2-2,37.4,5.0,2,492(+2),,,,[西]藤岡健一,ロードホースクラブ,280.0,202005010608
4,1,1,ネオブレイブ,牡4,56,田辺裕信,2:11.9,クビ,**,,,,,9-9-9-9,36.6,38.7,10,508(+4),,,,[東]小西一男,西田俊二,170.0,202005010608
5,7,10,ストロングライン,牡4,56,石橋脩,2:12.1,1.1/4,**,,,,,3-3-3-4,37.3,5.2,3,512(-10),,,,[西]西村真幸,ターフ・スポート,110.0,202005010608
6,5,6,キタサンヴィクター,牡5,56,菊沢一樹,2:12.5,2.1/2,**,,,,,8-8-8-8,37.3,13.4,6,522(+4),,,,[西]本田優,大野商事,,202005010608
7,4,4,ミラクルブラッド,牝5,55,大野拓弥,2:12.9,2.1/2,**,,,,,7-7-6-6,37.9,22.8,9,460(+2),,,,[東]相沢郁,芹澤精一,,202005010608
8,8,12,メスキータ,牡4,56,松山弘平,2:13.1,1.1/2,**,,,,,10-10-9-9,37.8,19.8,8,520(-2),,,,[西]山内研二,岡浩二,,202005010608
9,3,3,マックスアン,牡4,56,ミナリク,2:13.2,クビ,**,,,,,11-11-11-11,37.6,10.2,4,470(0),,,,[東]大和田成,ＴＵＲＦレーシング,,202005010608
10,6,7,キャプチュード,牡5,57,武藤雅,2:13.4,1.1/4,**,,,,,12-12-12-12,37.6,121.9,12,486(+2),,,,[東]和田正一,ローレルレーシング,,202005010608
11,5,5,ベルウッドカザン,牡4,56,柴田大知,2:13.4,アタマ,**,,,,,4-6-6-6,38.5,11.2,5,498(0),,,,[東]和田雄二,鈴木照雄,,202005010608
12,6,8,ワイルドゲーム,牡7,57,柴田善臣,2:13.5,3/4,**,,,,,4-3-3-4,38.7,88.0,11,490(-2),,,,[東]石栗龍彦,小林英一ホールディングス,,202005010608
1,2,2,サムシングジャスト,牝4,54,松山弘平,1:48.2,,**,,,,,12-11-6,34.7,5.8,2,506(-8),,,,[西]松田国英,グリーンファーム,"1,853.6",202005010609
2,5,9,サトノダムゼル,牝4,54,Ｍ．デム,1:48.2,クビ,**,,,,,10-11-6,34.7,2.6,1,456(+12),,,,[東]堀宣行,サトミホースカンパニー,739.6,202005010609
3,3,4,ロフティフレーズ,牝5,55,丸山元気,1:48.4,1.1/4,**,,,,,10-2-2,35.6,18.4,7,468(-2),,,,[東]上原博之,水上ふじ子,464.8,202005010609
4,1,1,リープフラウミルヒ,牝5,55,石川裕紀,1:48.5,1/2,**,,,,,1-1-1,35.7,27.4,10,430(+2),,,,[東]相沢郁,サラブレッドクラブ・ラフィアン,270.0,202005010609
5,3,5,サマーセント,牝4,54,幸英明,1:48.5,クビ,**,,,,,6-8-10,34.7,18.6,8,448(-4),,,,[西]斉藤崇史,ゴドルフィン,182.0,202005010609
6,4,6,ローズテソーロ,牝4,54,武藤雅,1:48.6,1/2,**,,,,,4-6-8,35.0,7.3,4,458(+10),,,,[東]金成貴史,了徳寺健二ホールディングス,,202005010609
7,4,7,リンディーホップ,牝5,55,ルメール,1:48.8,1.1/4,**,,,,,6-8-10,35.0,6.6,3,484(+16),,,,[東]金成貴史,社台レースホース,,202005010609
8,5,8,ヤマカツグレース,牝6,55,横山典弘,1:48.9,1/2,**,,,,,2-4-4,35.6,125.2,15,464(0),,,,[西]池添兼雄,山田博康,,202005010609
9,7,13,エリティエール,牝6,55,石橋脩,1:49.0,クビ,**,,,,,9-8-10,35.2,13.7,6,448(+6),,,,[東]大竹正博,キャロットファーム,,202005010609
10,2,3,レオコックブルー,牝5,55,内田博幸,1:49.0,クビ,**,,,,,15-15-14,34.9,67.9,12,434(-6),,,,[西]牧田和弥,親川智行,,202005010609
11,7,12,イストワールファム,牝6,55,武豊,1:49.0,ハナ,**,,,,,14-14-10,35.2,23.2,9,464(+8),,,,[東]古賀慎明,シルクレーシング,,202005010609
12,8,15,ブラックスビーチ,牝6,55,北村宏司,1:49.4,2.1/2,**,,,,,2-2-3,36.5,27.5,11,464(-4),,,,[西]角居勝彦,山本英俊,,202005010609
13,8,14,モアナアネラ,牝4,54,田辺裕信,1:49.7,1.3/4,**,,,,,12-11-14,35.6,12.6,5,420(-4),,,,[西]石坂正,サンデーレーシング,,202005010609
14,6,10,ウインゼノビア,牝4,54,柴田大知,1:50.0,1.3/4,**,,,,,4-5-4,36.6,92.7,13,482(+22),,,,[東]青木孝文,ウイン,,202005010609
15,6,11,ハイヒール,牝5,55,ミナリク,1:51.1,7,**,,,,,6-6-8,37.5,100.7,14,454(+4),,,,[西]清水久詞,石川達絵,,202005010609
1,4,8,ショーム,牡5,57,横山典弘,1:23.6,,**,,,,,13-12,35.5,6.7,4,498(+10),,,,[東]鈴木伸尋,西森功,"2,237.8",202005010610
2,3,5,イーグルバローズ,牡6,57,石橋脩,1:23.7,1/2,**,,,,,15-15,35.1,34.2,9,558(+20),,,,[東]堀宣行,猪熊広次,890.8,202005010610
3,8,15,ベストマッチョ,セ7,58,北村宏司,1:23.8,1/2,**,,,,,3-3,36.8,35.4,10,500(+14),,,,[東]手塚貴久,馬場幸夫,555.4,202005010610
4,6,12,ドリュウ,牡5,57,Ｍ．デム,1:23.9,3/4,**,,,,,12-12,35.8,6.3,3,450(-2),,,,[東]土田稔,ミルファーム,330.0,202005010610
5,8,16,ブルベアイリーデ,牡4,57,ルメール,1:23.9,クビ,**,,,,,4-4,36.6,3.8,2,492(0),,,,[西]杉山晴紀,ブルアンドベア,220.0,202005010610
6,3,6,サヴィ,牡6,57,ミナリク,1:24.0,1/2,**,,,,,4-4,36.7,18.7,7,468(+4),,,,[西]中内田充,ゴドルフィン,,202005010610
7,7,14,ロードグラディオ,牡4,57,丸山元気,1:24.3,1.3/4,**,,,,,6-6,36.7,13.8,5,486(0),,,,[西]西浦勝一,ロードホースクラブ,,202005010610
8,2,3,ラプタス,セ4,57,幸英明,1:24.6,2,**,,,,,1-1,37.8,3.1,1,462(-2),,,,[西]松永昌博,ヒダカ・ブリーダーズ・ユニオン,,202005010610
9,6,11,サングラス,牡9,59,石川裕紀,1:24.6,クビ,**,,,,,13-14,36.2,201.0,16,510(+2),,,,[西]谷潔,玉置潔,,202005010610
10,2,4,アキトクレッセント,牡8,59,大野拓弥,1:24.7,3/4,**,,,,,6-6,37.2,137.4,15,508(0),,,,[西]清水久詞,岡田昭利,,202005010610
11,4,7,ノーブルサターン,牡6,57,鮫島良太,1:24.8,1/2,**,,,,,9-8,36.9,45.8,12,508(0),,,,[西]牧浦充徳,吉木伸彦,,202005010610
12,5,9,タガノアム,牝5,55,岡田祥嗣,1:24.9,1/2,**,,,,,9-10,36.9,28.6,8,480(-6),,,,[西]浅見秀一,八木良司,,202005010610
13,5,10,ロワアブソリュー,牡7,59,吉田豊,1:25.4,3,**,,,,,9-10,37.4,70.4,13,516(-2),,,,[西]須貝尚介,サンデーレーシング,,202005010610
14,1,1,クリノケンリュウ,牡6,57,武藤雅,1:25.4,クビ,**,,,,,6-8,37.6,44.1,11,508(0),,,,[西]藤沢則雄,栗本博晴,,202005010610
15,7,13,トミケンキルカス,牡8,57,田辺裕信,1:26.8,9,**,,,,,2-2,39.9,102.5,14,518(+2),,,,[東]大和田成,冨樫賢二,,202005010610
